id,material_id,energy,energy_per_atom,formation_energy_per_atom,elasticity.K_VRH,name
3776,mp-561949,-100.6257287,-10.06257287,-3.364071013,114,3776
3777,mp-567220,-66.7718234,-8.346477925,-0.982314178,124,3777
3778,mp-567666,-43.73694738,-4.373694738,-0.854534526,25,3778
3779,mp-567695,-59.50726948,-9.917878247,-0.046270596,219,3779
3780,mp-567907,-120.6087134,-7.538044587,-0.537767272,145,3780
3781,mp-568055,-39.21660811,-7.843321622,-1.014622991,120,3781
3782,mp-568382,-22.86106436,-5.71526609,0.808795335,56,3782
3783,mp-568536,-31.03157607,-3.447952897,-1.79228991,21,3783
3784,mp-568661,-24.39233529,-3.484619327,-0.571302734,25,3784
3785,mp-569008,-20.45726434,-3.409544057,-0.848147759,22,3785
3786,mp-569051,-35.15883329,-2.929902774,-0.237779694,48,3786
3787,mp-569364,-192.3904416,-4.182400905,-0.064504808,137,3787
3788,mp-569366,-63.66645688,-7.95830711,0.2080849,136,3788
3789,mp-569601,-43.58318916,-7.26386486,-1.025575728,172,3789
3790,mp-569775,-21.64179355,-5.410448388,-0.464341358,100,3790
3791,mp-570008,-21.60182341,-4.320364682,-0.938898216,43,3791
3792,mp-570670,-119.23724,-9.936436664,-0.296188812,212,3792
3793,mp-570837,-30.73485028,-6.146970056,-0.394730714,34,3793
3794,mp-570845,-242.3791428,-4.328198979,-0.373456727,132,3794
3795,mp-571033,-19.45521012,-4.86380253,-0.225935891,22,3795
3796,mp-571166,-22.83367963,-3.805613272,-2.047841333,25,3796
3797,mp-571440,-75.18891921,-3.132871634,-1.26107427,14,3797
3798,mp-5756,-65.62540829,-4.101588018,-0.139769045,64,3798
3799,mp-5786,-47.17241764,-9.434483528,-0.515911484,200,3799
3800,mp-5918,-69.994801,-8.749350125,-0.972480825,167,3800
3801,mp-601820,-32.70931474,-8.177328685,-0.048276456,187,3801
3802,mp-603694,-208.2755693,-7.438413188,-0.569833086,221,3802
3803,mp-6058,-54.30771508,-5.430771508,-3.591892427,16,3803
3804,mp-6073,-579.4286057,-7.242857572,-3.267857722,160,3804
3805,mp-611426,-72.64773463,-9.080966829,0.145802991,436,3805
3806,mp-621348,-18.34140953,-4.585352383,-0.28672747,122,3806
3807,mp-625,-96.26424303,-4.813212152,-0.145318958,107,3807
3808,mp-626680,-113.3079348,-5.665396742,-1.523976482,44,3808
3809,mp-631337,-14.75416098,-4.91805366,1.398553702,76,3809
3810,mp-631409,-27.54201174,-6.885502935,0.714280483,289,3810
3811,mp-631548,-13.36173482,-3.340433705,0.641195869,64,3811
3812,mp-634431,-151.3192603,-6.304969179,-1.919318873,24,3812
3813,mp-641365,-82.46928421,-6.872440351,-1.988710702,81,3813
3814,mp-646507,-76.62444779,-7.662444779,-0.569183155,142,3814
3815,mp-6606,-208.9908713,-8.038110433,-1.459923983,171,3815
3816,mp-669,-16.25004021,-5.41668007,-0.448343433,87,3816
3817,mp-672250,-25.87491904,-6.46872976,0.20958235,91,3817
3818,mp-672337,-44.16941173,-5.521176466,0.212546299,85,3818
3819,mp-674334,-199.8753486,-7.138405308,-3.366265593,87,3819
3820,mp-6945,-94.95994295,-7.913328579,-3.275088048,16,3820
3821,mp-6962,-25.36932081,-5.073864162,-0.756071996,64,3821
3822,mp-697068,-53.56228962,-5.951365513,-0.692577335,180,3822
3823,mp-70,-0.9713216,-0.9713216,0.009212473,3,3823
3824,mp-7000,-71.15107746,-7.905675273,-3.267434743,29,3824
3825,mp-7027,-69.02871227,-6.902871227,-2.469257071,139,3825
3826,mp-7080,-55.97620113,-5.088745557,-0.475882264,79,3826
3827,mp-715482,-84.82966233,-7.069138528,-1.800483168,75,3827
3828,mp-715923,-60.07021227,-7.508776534,-2.172745815,199,3828
3829,mp-7262,-88.37568739,-3.682320308,-0.156828066,51,3829
3830,mp-7359,-23.56524511,-3.927540852,-0.790871536,43,3830
3831,mp-74,-7.33850956,-7.33850956,0,253,3831
3832,mp-7435,-21.49193791,-3.581989652,-0.68015062,34,3832
3833,mp-7498,-58.23958228,-6.471064698,-0.687901596,66,3833
3834,mp-754537,-28.22221167,-7.055552918,-3.32525184,105,3834
3835,mp-754553,-79.3517151,-3.967585755,-0.030920517,132,3835
3836,mp-7568,-35.96799127,-5.994665212,-0.770712738,73,3836
3837,mp-758933,-378.5953136,-7.011024326,-0.602047593,205,3837
3838,mp-7591,-9.15509378,-4.57754689,0.060462955,62,3838
3839,mp-760408,-36.5070051,-4.563375638,-1.648447039,97,3839
3840,mp-764233,-128.4461678,-4.281538925,-1.534465949,47,3840
3841,mp-7644,-86.74500845,-7.228750704,-2.868397295,136,3841
3842,mp-768870,-168.1588478,-4.671079105,-1.339839383,22,3842
3843,mp-769365,-59.28650765,-4.940542304,-1.317536645,69,3843
3844,mp-7723,-31.92870143,-5.321450238,-3.531450343,68,3844
3845,mp-7725,-51.75279562,-7.393256517,-2.979182532,70,3845
3846,mp-775757,-244.0772288,-10.16988453,-4.020379297,216,3846
3847,mp-78,-8.78085444,-4.39042722,0.22708441,62,3847
3848,mp-7801,-51.6609082,-6.457613525,-0.82713384,107,3848
3849,mp-7876,-16.71600765,-3.34320153,-0.473644345,43,3849
3850,mp-7922,-36.82258537,-4.602823171,-2.640416862,17,3850
3851,mp-7937,-49.05280922,-6.131601153,-1.541724208,75,3851
3852,mp-8045,-155.2095057,-8.622750316,-0.888960247,210,3852
3853,mp-809,-43.81657598,-7.302762663,-0.143521459,131,3853
3854,mp-8097,-10.37647251,-5.188236255,0.230102003,53,3854
3855,mp-812,-336.9277467,-8.423193667,-4.042830838,145,3855
3856,mp-8161,-60.00309914,-5.000258262,-2.857233227,74,3856
3857,mp-8255,-38.21533293,-4.776916616,-2.70270771,15,3857
3858,mp-846,-66.56064735,-6.656064735,-0.425845329,114,3858
3859,mp-8557,-42.06592061,-8.413184122,-3.579057743,96,3859
3860,mp-858,-26.92758334,-4.487930557,-0.499193871,82,3860
3861,mp-861600,-14.75010808,-3.68752702,-0.393536501,61,3861
3862,mp-861935,-22.94821191,-5.737052978,-0.569858769,145,3862
3863,mp-861946,-15.52893136,-3.88223284,-0.262902503,58,3863
3864,mp-861947,-15.64141011,-3.910352528,-0.300828173,44,3864
3865,mp-861951,-30.6924899,-7.673122475,-0.562192662,192,3865
3866,mp-862837,-15.39267425,-3.848168563,-0.307874496,75,3866
3867,mp-862844,-43.62266059,-5.452832574,-0.264984536,100,3867
3868,mp-862864,-34.29989015,-8.574972538,-0.284596135,107,3868
3869,mp-862878,-14.05662295,-3.514155738,-0.202123364,68,3869
3870,mp-862903,-14.66243074,-3.665607685,-0.304685096,68,3870
3871,mp-862942,-14.98687317,-3.746718293,-0.594086191,61,3871
3872,mp-863702,-14.67423322,-3.668558305,-0.297700993,58,3872
3873,mp-864650,-49.0952364,-12.2738091,-0.29855523,272,3873
3874,mp-864775,-9.33969188,-2.33492297,-0.329373978,69,3874
3875,mp-864794,-9.87074549,-2.467686373,-0.028424429,90,3875
3876,mp-864953,-37.72969218,-9.432423045,-0.187556475,231,3876
3877,mp-864981,-23.3135895,-5.828397375,-0.607264086,103,3877
3878,mp-864984,-36.99999326,-9.249998315,-0.14780457,209,3878
3879,mp-865111,-14.95148278,-3.737870695,-0.593453555,59,3879
3880,mp-865162,-23.42009005,-5.855022513,-0.632165846,161,3880
3881,mp-865166,-39.68855793,-6.614759655,-0.641489743,169,3881
3882,mp-865255,-34.90201959,-8.725504898,-0.432746453,184,3882
3883,mp-865262,-36.7305152,-9.1826288,-0.462225326,180,3883
3884,mp-865507,-35.32692516,-8.83173129,-0.568100029,253,3884
3885,mp-865536,-27.8088568,-6.9522142,-0.761135444,127,3885
3886,mp-865600,-30.50103929,-7.625259823,-0.888493154,111,3886
3887,mp-865664,-47.1208138,-11.78020345,-0.34464503,285,3887
3888,mp-865679,-24.68045009,-6.170112523,-0.610032098,146,3888
3889,mp-865681,-35.43087282,-8.857718205,-0.890912776,243,3889
3890,mp-865753,-20.05754533,-5.014386333,-0.899387844,78,3890
3891,mp-865759,-29.45019405,-7.362548513,-0.819098722,137,3891
3892,mp-865785,-32.14552859,-8.036382148,-0.742971927,159,3892
3893,mp-865867,-13.64733178,-3.411832945,-0.250439624,129,3893
3894,mp-865872,-32.04365979,-8.010914948,-0.148702123,124,3894
3895,mp-865912,-13.45280658,-3.363201645,-0.421613239,100,3895
3896,mp-865928,-35.17509711,-8.793774278,-0.738365953,202,3896
3897,mp-865933,-27.80106353,-6.950265883,-0.697972295,295,3897
3898,mp-865963,-11.51088707,-2.877721768,-0.227204046,48,3898
3899,mp-865979,-8.62532846,-2.156332115,-0.273712994,42,3899
3900,mp-866080,-17.39893889,-4.349734723,-0.193862961,55,3900
3901,mp-866112,-34.52891166,-8.632227915,-0.324104883,177,3901
3902,mp-866133,-13.44457219,-3.361143048,-0.283703863,61,3902
3903,mp-866158,-14.48882755,-3.622206888,-0.077002635,40,3903
3904,mp-866172,-9.64382584,-2.41095646,-0.067682305,35,3904
3905,mp-866177,-17.07631966,-4.269079915,-0.587805363,91,3905
3906,mp-866220,-10.52494528,-2.63123632,-0.309604531,50,3906
3907,mp-866222,-43.53155049,-5.441443811,-0.343607068,80,3907
3908,mp-866279,-15.53128605,-3.882821513,-0.568161664,76,3908
3909,mp-866375,-31.37712518,-7.844281295,-0.481491657,215,3909
3910,mp-8670,-94.13495209,-6.723925149,-1.079803401,86,3910
3911,mp-867157,-7.85409718,-1.963524295,-0.405738471,61,3911
3912,mp-867211,-9.87672571,-2.469181428,-0.304298414,57,3912
3913,mp-867217,-9.59292969,-2.398232423,-0.551327443,48,3913
3914,mp-867263,-8.88031669,-2.220079173,-0.258596691,67,3914
3915,mp-867266,-9.44575875,-2.361439688,-0.281523565,38,3915
3916,mp-867822,-17.76035449,-4.440088623,-0.709398475,50,3916
3917,mp-867877,-10.86496327,-2.716240818,-0.375518639,41,3917
3918,mp-867879,-14.33363301,-1.791704126,-0.384561742,56,3918
3919,mp-8873,-47.71889262,-6.81698466,-2.50434366,74,3919
3920,mp-9158,-20.33237719,-5.083094298,-1.458229182,81,3920
3921,mp-9166,-29.87153218,-7.467883045,-0.785730517,96,3921
3922,mp-9177,-38.89641972,-5.556631389,-0.554394515,86,3922
3923,mp-9258,-88.13829751,-7.344858126,-2.706617595,320,3923
3924,mp-9566,-16.90500282,-3.381000564,-0.752746113,39,3924
3925,mp-9574,-19.38301192,-3.230501987,-0.170290168,35,3925
3926,mp-960,-25.03127307,-8.34375769,-0.275618882,299,3926
3927,mp-961645,-10.13032667,-3.376775557,0.047227881,26,3927
3928,mp-961681,-20.37198135,-6.79066045,-0.37862046,106,3928
3929,mp-966,-21.4024008,-7.1341336,-1.451705342,24,3929
3930,mp-9672,-42.30668087,-4.230668087,-0.465229804,21,3930
3931,mp-971753,-13.99964916,-3.49991229,0.278086584,82,3931
3932,mp-971863,-12.91833694,-3.229584235,0.106788998,70,3932
3933,mp-971950,-7.29187231,-1.822968078,0.119701121,52,3933
3934,mp-972036,-42.86307348,-10.71576837,-0.260469041,291,3934
3935,mp-972526,-18.07129481,-4.517823703,-0.703388568,82,3935
3936,mp-972966,-29.52218939,-7.380547348,-0.589008797,121,3936
3937,mp-973068,-32.40206661,-6.480413322,-1.846678886,182,3937
3938,mp-973109,-31.54460291,-7.886150728,-0.658381051,109,3938
3939,mp-973143,-11.29368176,-2.82342044,-0.29570771,87,3939
3940,mp-974325,-37.00850975,-4.626063719,0.021062214,36,3940
3941,mp-974330,-7.29556189,-1.823890473,0.272051899,10,3941
3942,mp-974332,-11.66415051,-2.916037628,0.097936408,24,3942
3943,mp-974341,-62.35312287,-7.794140359,0.028339089,242,3943
3944,mp-974426,-78.29618707,-9.787023384,0.54444575,261,3944
3945,mp-974581,-35.17490452,-7.034980904,-1.22139291,193,3945
3946,mp-975404,-6.11749286,-1.529373215,0.215357354,12,3946
3947,mp-975511,-14.38011118,-3.595027795,0.189642826,50,3947
3948,mp-975883,-12.02753128,-3.00688282,-0.467807721,55,3948
3949,mp-976239,-10.82012679,-1.803354465,-0.05044508,26,3949
3950,mp-976407,-9.12252559,-2.280631398,0.181354494,15,3950
3951,mp-977396,-23.75222454,-5.938056135,-0.710985851,114,3951
3952,mp-977442,-9.11536607,-2.278841518,-0.43715625,34,3952
3953,mp-977566,-21.6498658,-5.41246645,-0.841881725,97,3953
3954,mp-978283,-7.80647776,-1.95161944,-0.06602657,22,3954
3955,mp-978290,-15.37917012,-3.84479253,0.15971302,85,3955
3956,mp-978498,-23.73322504,-5.93330626,-0.247560474,52,3956
3957,mp-978523,-19.28682906,-4.821707265,-0.315805894,74,3957
3958,mp-979011,-12.90204526,-6.45102263,0.060356883,70,3958
3959,mp-979038,-26.7044299,-6.676107475,-0.05429742,70,3959
3960,mp-979424,-18.38001401,-4.595003503,-0.460786773,62,3960
3961,mp-979923,-61.64008157,-7.705010196,0.345690276,69,3961
3962,mp-980062,-9.97159716,-2.49289929,-0.336413969,50,3962
3963,mp-980905,-12.70967017,-3.177417543,0.131668844,49,3963
3964,mp-9813,-23.68694128,-7.895647093,-1.260945025,27,3964
3965,mp-981378,-6.44450379,-1.611125948,0.040883811,14,3965
3966,mp-982724,-15.01726526,-3.754316315,-0.309123038,56,3966
3967,mp-9828,-16.62887777,-5.542959257,-1.201696308,92,3967
3968,mp-983229,-20.12235442,-5.030588605,-0.505824903,76,3968
3969,mp-983358,-32.1303346,-8.03258365,-0.37224498,166,3969
3970,mp-983427,-11.82794808,-2.95698702,-0.465840219,56,3970
3971,mp-983509,-10.0866595,-1.260832438,-0.050114489,12,3971
3972,mp-983564,-39.03408288,-7.806816576,-2.269306988,115,3972
3973,mp-983587,-19.9818568,-4.9954642,-0.335543339,55,3973
3974,mp-984049,-16.00795425,-4.001988563,-0.272467307,30,3974
3975,mp-984050,-10.98075979,-2.745189948,0.656216644,74,3975
3976,mp-9845,-20.35452782,-3.392421303,-0.846253014,27,3976
3977,mp-984552,-23.74109307,-4.748218614,-1.201044639,136,3977
3978,mp-984554,-28.48492467,-5.696984934,-1.071189614,100,3978
3979,mp-985303,-38.51714352,-4.81464294,0.129702878,31,3979
3980,mp-985579,-21.10963092,-7.03654364,-0.141820337,147,3980
3981,mp-989524,-95.8649992,-9.58649992,-1.236189892,170,3981
3982,mp-989532,-43.38787559,-4.338787559,-2.779016999,7,3982
3983,mp-989544,-37.77899893,-3.777899893,-2.271513093,52,3983
3984,mp-9906,-140.9762884,-10.06973489,-0.485311359,239,3984
3985,mp-9919,-16.78920128,-2.798200213,-0.365739199,47,3985
3986,mp-9935,-8.46117811,-4.230589055,0.142666553,36,3986
3987,mp-9946,-42.09695368,-3.508079473,-1.141854237,70,3987
3988,mp-9954,-66.44556859,-8.305696074,-0.997849659,127,3988
3989,mp-9967,-46.87179678,-5.858974598,-0.763207665,75,3989
3990,mp-996965,-39.34941019,-4.918676274,-1.11610718,87,3990
3991,mp-9970,-25.01328274,-6.253320685,-0.778330318,89,3991
3992,mp-997041,-38.72397549,-4.840496936,-1.364806783,51,3992
3993,mp-997618,-10.06538075,-5.032690375,0.371504738,99,3993
3994,mp-999053,-25.65919088,-6.41479772,-0.26529337,161,3994
3995,mp-999086,-35.89430969,-8.973577423,0.182968626,234,3995
3996,mvc-11226,-26.90345665,-5.38069133,-1.037313324,456,3996
3997,mvc-16021,-24.33026174,-6.082565435,-1.872441608,80,3997
3998,mvc-5096,-120.091305,-7.505706564,-2.169675845,50,3998
3999,mvc-6389,-87.89095626,-7.324246355,-1.624760553,116,3999
4000,mp-10009,-27.59832664,-3.44979083,-0.364095405,39,4000
4001,mp-1001019,-78.52612054,-5.60900861,-1.573940033,57,4001
4002,mp-1001825,-10.62878292,-2.65719573,0.166972129,32,4002
4003,mp-1001914,-17.60080658,-4.400201645,-0.238058868,70,4003
4004,mp-1002230,-18.85145702,-9.42572851,-0.348607425,54,4004
4005,mp-10048,-7.54525291,-3.772626455,0.070672535,63,4005
4006,mp-1006883,-12.57883499,-6.289417495,0.154652302,192,4006
4007,mp-1006887,-6.17132966,-3.08566483,1.98082147,101,4007
4008,mp-1008285,-36.37857453,-9.094643633,0.26246623,253,4008
4009,mp-1008524,-15.64805782,-3.912014455,-0.294352284,93,4009
4010,mp-1008528,-24.2149861,-6.053746525,-0.196102724,151,4010
4011,mp-1008786,-6.36401743,-3.182008715,-0.811910292,54,4011
4012,mp-1008809,-19.97518033,-6.658393443,0.666890585,119,4012
4013,mp-1008874,-19.67440518,-6.55813506,-0.084101382,112,4013
4014,mp-1008986,-14.23881667,-7.119408335,1.276042969,215,4014
4015,mp-1009131,-12.41922684,-6.20961342,0.175721255,42,4015
4016,mp-1009748,-14.76713183,-7.383565915,0.396053547,132,4016
4017,mp-1009813,-9.12189082,-4.56094541,0.146897408,59,4017
4018,mp-1009832,-21.20051115,-10.60025558,-0.057982025,225,4018
4019,mp-1013550,-20.47611905,-4.09522381,-0.98708908,40,4019
4020,mp-1013733,-17.07246484,-3.414492968,-0.611732134,26,4020
4021,mp-1014111,-10.31787845,-5.158939225,0.620882575,18,4021
4022,mp-1014219,-11.61533778,-5.80766889,-0.199346203,105,4022
4023,mp-1016837,-23.00048937,-4.600097874,-1.193513793,200,4023
4024,mp-1016882,-30.14524478,-6.029048956,-1.054942229,135,4024
4025,mp-1017514,-27.2630045,-6.815751125,-1.084443388,213,4025
4026,mp-1017552,-28.41700445,-5.68340089,-1.581435057,117,4026
4027,mp-1017580,-8.88748602,-1.777497204,0.707803766,21,4027
4028,mp-1018059,-14.88947278,-3.722368195,-0.143823443,35,4028
4029,mp-1018074,-23.88759717,-5.971899293,-0.207641653,147,4029
4030,mp-1018075,-22.25497997,-5.563744993,0.418859266,103,4030
4031,mp-1018088,-31.68509986,-7.921274965,1.305494855,255,4031
4032,mp-1018112,-15.36399975,-5.12133325,-0.213308641,45,4032
4033,mp-1018132,-7.45372358,-3.72686179,0.089134315,37,4033
4034,mp-1018724,-28.68154934,-4.780258223,-0.555621383,56,4034
4035,mp-1018725,-40.81515777,-6.802526295,-0.644160773,92,4035
4036,mp-1019052,-62.0655381,-10.34425635,-0.145756664,368,4036
4037,mp-1019509,-87.13653202,-6.702810155,-2.201598599,29,4037
4038,mp-1020059,-76.27502975,-6.356252479,-0.522692033,125,4038
4039,mp-1020622,-82.46492323,-8.246492323,-3.651656665,144,4039
4040,mp-1025010,-27.70701599,-4.617835998,-0.090109104,132,4040
4041,mp-1025144,-30.82956148,-5.138260247,-0.612030012,67,4041
4042,mp-1025154,-50.75105252,-7.25015036,-2.536239256,39,4042
4043,mp-1025220,-40.49585617,-5.78512231,-0.269342558,198,4043
4044,mp-1025296,-39.12800942,-5.589715631,-0.548570554,149,4044
4045,mp-1025360,-41.35542425,-5.90791775,-1.339741567,62,4045
4046,mp-1025370,-42.23046242,-6.032923203,-0.528692784,227,4046
4047,mp-1025437,-52.1700376,-6.5212547,-2.248192792,98,4047
4048,mp-1025526,-34.46076677,-4.307595846,-0.721947061,111,4048
4049,mp-1028,-42.04439276,-6.006341823,-0.317731504,53,4049
4050,mp-10289,-70.95505554,-7.095505554,-0.333148822,135,4050
4051,mp-1029385,-25.74986897,-5.149973794,-0.406956782,114,4051
4052,mp-1029702,-125.2882227,-7.830513916,-1.481290633,162,4052
4053,mp-1029711,-118.6001806,-7.412511284,-0.837630397,45,4053
4054,mp-1029719,-95.30847196,-6.807747997,-0.993256582,56,4054
4055,mp-1029791,-94.78233342,-5.923895839,-0.550362021,120,4055
4056,mp-1029878,-120.8493933,-7.55308708,-0.864054055,92,4056
4057,mp-1029943,-79.14801382,-5.653429559,-0.955730317,80,4057
4058,mp-1038818,-3.56980224,-1.78490112,0.886334753,13,4058
4059,mp-1039292,-14.59110296,-1.82388787,-0.009425668,25,4059
4060,mp-1039368,-3.49634037,-1.748170185,0.050009141,20,4060
4061,mp-10402,-48.83901821,-5.426557579,-3.077484303,25,4061
4062,mp-10426,-60.35296369,-8.621851956,-2.703146609,60,4062
4063,mp-10457,-93.73518376,-7.811265313,-0.958911192,169,4063
4064,mp-10498,-50.73014814,-7.24716402,-2.869497329,157,4064
4065,mp-1052,-18.03805321,-3.006342202,-0.38634684,69,4065
4066,mp-10694,-27.87463189,-6.968657973,-4.320128096,89,4066
4067,mp-10718,-20.25991654,-4.051983308,1.422439138,37,4067
4068,mp-10753,-4.42483749,-4.42483749,0.14258731,40,4068
4069,mp-1081,-50.74761119,-7.249658741,-1.372654745,98,4069
4070,mp-10879,-10.16591354,-5.08295677,-0.243624277,50,4070
4071,mp-10924,-72.88818896,-6.626198996,-0.635294803,203,4071
4072,mp-1100,-20.14659263,-6.715530877,-0.051152572,64,4072
4073,mp-11178,-29.06121825,-7.265304563,-1.383425867,117,4073
4074,mp-11286,-3.4133792,-1.7066896,-0.555143723,35,4074
4075,mp-11390,-10.8519076,-3.617302533,-0.163834724,30,4075
4076,mp-11501,-26.94881256,-6.73720314,-0.111910172,174,4076
4077,mp-11515,-36.44309263,-9.110773158,-0.390865858,218,4077
4078,mp-11537,-34.98343902,-8.745859755,-0.646944983,231,4078
4079,mp-11554,-16.42541645,-8.212708225,-0.903404055,166,4079
4080,mp-11578,-13.07065775,-3.267664438,-0.052479941,113,4080
4081,mp-11593,-49.84253533,-8.307089222,-0.672562272,241,4081
4082,mp-11658,-48.72812212,-4.060676843,-0.280936385,55,4082
4083,mp-11687,-49.04965067,-5.449961186,-0.326975176,26,4083
4084,mp-1179,-35.48453036,-5.914088393,-0.32977242,147,4084
4085,mp-11833,-19.93325303,-6.644417677,0.024958427,286,4085
4086,mp-11977,-20.92588595,-3.487647658,-0.429281201,61,4086
4087,mp-12077,-38.94970485,-7.78994097,-0.437250966,120,4087
4088,mp-1222,-64.74464336,-7.193849262,-0.360573002,196,4088
4089,mp-12382,-48.98678827,-6.123348534,-0.824841556,119,4089
4090,mp-12593,-35.33214508,-8.83303627,-0.621096179,243,4090
4091,mp-12598,-26.22280768,-6.55570192,-0.807296351,155,4091
4092,mp-12659,-115.4097404,-9.617478367,-0.142572373,233,4092
4093,mp-12675,-12.45856509,-6.229282545,-0.01148854,116,4093
4094,mp-12760,-68.97116608,-7.663462898,-0.342832538,106,4094
4095,mp-12778,-20.7770793,-10.38853965,-0.23369434,284,4095
4096,mp-12801,-18.53510405,-4.633776013,0.190980516,89,4096
4097,mp-12884,-68.24427575,-7.582697306,-0.653905353,76,4097
4098,mp-12951,-33.2887287,-5.54812145,-0.598230753,125,4098
4099,mp-1296,-47.20920294,-6.744171849,-0.366490613,175,4099
4100,mp-12982,-12.74757282,-6.37378641,-0.878297828,88,4100
4101,mp-13070,-54.79102794,-6.848878493,-0.439557527,86,4101
4102,mp-13090,-38.42445872,-4.269384302,-0.333202168,57,4102
4103,mp-13164,-22.31885948,-7.439619827,-0.45075562,142,4103
4104,mp-13276,-23.89022537,-3.981704228,-0.977807572,44,4104
4105,mp-1359,-19.97897518,-9.98948759,-0.51961986,259,4105
4106,mp-1378,-22.2217707,-5.555442675,0.012403662,42,4106
4107,mp-1383,-52.48704423,-8.747840705,-0.245158838,230,4107
4108,mp-13937,-75.89593599,-7.589593599,-2.996408739,128,4108
4109,mp-1406,-12.37845784,-6.18922892,-0.03672522,81,4109
4110,mp-1416,-31.84827217,-6.369654434,-3.212953319,31,4110
4111,mp-1471,-30.57269021,-7.643172553,-0.296003123,101,4111
4112,mp-1479,-12.90737451,-6.453687255,-0.407349003,161,4112
4113,mp-1502,-16.2441613,-5.414720433,-0.894033977,129,4113
